Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec)
"Memcpy HtoD [sync]",4465785491,675596,,,,,,,,,,2078756,3076921710
"Memcpy HtoD [sync]",4466907399,3713699,,,,,,,,,,8327276,2242313122
"matrixMulKernel(matrix, matrix, matrix)",4470773357,39388169,146,16,1,14,33,1,21,0,0,,
"Memcpy DtoH [sync]",4510200086,1292760,,,,,,,,,,4151404,3211272007
"Memcpy HtoD [sync]",4514276992,716909,,,,,,,,,,2078756,2899609294
"Memcpy HtoD [sync]",4515476918,3881734,,,,,,,,,,8327276,2145246428
"matrixMulKernel(matrix, matrix, matrix)",4519645089,41157545,255,22,1,8,24,1,21,0,0,,
"Memcpy DtoH [sync]",4560848714,1888131,,,,,,,,,,4151404,2198684307
"Memcpy HtoD [sync]",4564697552,511017,,,,,,,,,,2078756,4067880324
"Memcpy HtoD [sync]",4565656641,2551758,,,,,,,,,,8327276,3263348640
"matrixMulKernel(matrix, matrix, matrix)",4568648855,32965525,38,64,1,55,8,1,21,0,0,,
"Memcpy DtoH [sync]",4601679213,1792800,,,,,,,,,,4151404,2315597947
"Memcpy HtoD [sync]",4605942906,676844,,,,,,,,,,2078756,3071248323
"Memcpy HtoD [sync]",4607137552,3366044,,,,,,,,,,8327276,2473905866
"matrixMulKernel(matrix, matrix, matrix)",4610736689,99282019,292,170,1,7,3,1,21,0,0,,
"Memcpy DtoH [sync]",4710060437,1290328,,,,,,,,,,4151404,3217324587
"Memcpy HtoD [sync]",4714736298,749037,,,,,,,,,,2078756,2775238072
"Memcpy HtoD [sync]",4715969184,3894503,,,,,,,,,,8327276,2138212757
"matrixMulKernel(matrix, matrix, matrix)",4720161644,33710018,47,102,1,44,5,1,21,0,0,,
"Memcpy DtoH [sync]",4753919502,1848610,,,,,,,,,,4151404,2245689463
"Memcpy HtoD [sync]",4757584113,543594,,,,,,,,,,2078756,3824096660
"Memcpy HtoD [sync]",4758577443,3658178,,,,,,,,,,8327276,2276345218
"matrixMulKernel(matrix, matrix, matrix)",4762439337,133933910,1020,16,1,2,32,1,21,0,0,,
"Memcpy DtoH [sync]",4896429088,2189736,,,,,,,,,,4151404,1895846805
"Memcpy HtoD [sync]",4900489322,614059,,,,,,,,,,2078756,3385270796
"Memcpy HtoD [sync]",4901605438,3615297,,,,,,,,,,8327276,2303344925
"matrixMulKernel(matrix, matrix, matrix)",4905445475,131574412,1020,12,1,2,45,1,21,0,0,,
"Memcpy DtoH [sync]",5037109201,1940131,,,,,,,,,,4151404,2139754480
"Memcpy HtoD [sync]",5041235323,716685,,,,,,,,,,2078756,2900515568
"Memcpy HtoD [sync]",5042480882,4144491,,,,,,,,,,8327276,2009239735
"matrixMulKernel(matrix, matrix, matrix)",5046908738,33942214,93,14,1,22,37,1,21,0,0,,
"Memcpy DtoH [sync]",5081076492,1684382,,,,,,,,,,4151404,2464645193
"Memcpy HtoD [sync]",5084773999,669100,,,,,,,,,,2078756,3106794201
"Memcpy HtoD [sync]",5085897155,3765444,,,,,,,,,,8327276,2211499095
"matrixMulKernel(matrix, matrix, matrix)",5089879819,302524000,2039,51,1,1,10,1,21,0,0,,
"Memcpy DtoH [sync]",5392458860,1906114,,,,,,,,,,4151404,2177941088
"Memcpy HtoD [sync]",5396128664,702848,,,,,,,,,,2078756,2957618147
"Memcpy HtoD [sync]",5397298744,3079872,,,,,,,,,,8327276,2703773403
"matrixMulKernel(matrix, matrix, matrix)",5400702424,71587819,510,14,1,4,39,1,21,0,0,,
"Memcpy DtoH [sync]",5472487011,1949248,,,,,,,,,,4151404,2129746445
"Memcpy HtoD [sync]",5476239139,674881,,,,,,,,,,2078756,3080181543
"Memcpy HtoD [sync]",5477358692,3555200,,,,,,,,,,8327276,2342280603
"matrixMulKernel(matrix, matrix, matrix)",5481127332,42561126,204,22,1,10,24,1,21,0,0,,
"Memcpy DtoH [sync]",5523852586,1873313,,,,,,,,,,4151404,2216076010
"Memcpy HtoD [sync]",5527829675,756992,,,,,,,,,,2078756,2746073934
"Memcpy HtoD [sync]",5529347467,3274721,,,,,,,,,,8327276,2542896326
"matrixMulKernel(matrix, matrix, matrix)",5532842828,32297669,33,509,1,62,1,1,21,0,0,,
"Memcpy DtoH [sync]",5565193745,1622528,,,,,,,,,,4151404,2558602378
"Memcpy HtoD [sync]",5568735665,662944,,,,,,,,,,2078756,3135643432
"Memcpy HtoD [sync]",5569860689,3773697,,,,,,,,,,8327276,2206662591
"matrixMulKernel(matrix, matrix, matrix)",5573994738,27781572,64,128,1,32,4,1,21,0,0,,
"Memcpy DtoH [sync]",5601821430,1381248,,,,,,,,,,4151404,3005545709
"Memcpy HtoD [sync]",5605270486,528481,,,,,,,,,,2078756,3933454561
"Memcpy HtoD [sync]",5606294263,2762560,,,,,,,,,,8327276,3014333082
"matrixMulKernel(matrix, matrix, matrix)",5609696695,96475342,680,8,1,3,64,1,21,0,0,,
"Memcpy DtoH [sync]",5706295813,2062913,,,,,,,,,,4151404,2012398971
"Memcpy HtoD [sync]",5711118438,970688,,,,,,,,,,2078756,2141528482
"Memcpy HtoD [sync]",5712804294,4871841,,,,,,,,,,8327276,1709266784
"matrixMulKernel(matrix, matrix, matrix)",5718002119,106861936,680,9,1,3,58,1,21,0,0,,
"Memcpy DtoH [sync]",5824923159,2111648,,,,,,,,,,4151404,1965954553
"Memcpy HtoD [sync]",5829925848,842816,,,,,,,,,,2078756,2466441073
"Memcpy HtoD [sync]",5831246968,4707840,,,,,,,,,,8327276,1768810324
"matrixMulKernel(matrix, matrix, matrix)",5836287033,76200043,408,15,1,5,34,1,21,0,0,,
"Memcpy DtoH [sync]",5912548804,2129536,,,,,,,,,,4151404,1949440629
"Memcpy HtoD [sync]",5917844677,806144,,,,,,,,,,2078756,2578641036
"Memcpy HtoD [sync]",5919325381,4761568,,,,,,,,,,8327276,1748851638
"matrixMulKernel(matrix, matrix, matrix)",5924437894,33717540,38,85,1,54,6,1,21,0,0,,
"Memcpy DtoH [sync]",5958215210,2113953,,,,,,,,,,4151404,1963810926
"Memcpy HtoD [sync]",5963197195,679808,,,,,,,,,,2078756,3057857512
"Memcpy HtoD [sync]",5964358507,2555649,,,,,,,,,,8327276,3258380160
"matrixMulKernel(matrix, matrix, matrix)",5967353740,36709701,146,27,1,14,19,1,21,0,0,,
"Memcpy DtoH [sync]",6004125265,2161569,,,,,,,,,,4151404,1920551229
"Memcpy HtoD [sync]",6009177746,800384,,,,,,,,,,2078756,2597198344
"Memcpy HtoD [sync]",6010667346,4829025,,,,,,,,,,8327276,1724421803
"matrixMulKernel(matrix, matrix, matrix)",6015807187,34116293,98,12,1,21,43,1,21,0,0,,
"Memcpy DtoH [sync]",6050139288,2046624,,,,,,,,,,4151404,2028415576
"Memcpy HtoD [sync]",6054847417,515104,,,,,,,,,,2078756,4035604460
"Memcpy HtoD [sync]",6055843321,2610848,,,,,,,,,,8327276,3189490924
"matrixMulKernel(matrix, matrix, matrix)",6058879385,110926225,680,10,1,3,55,1,21,0,0,,
"Memcpy DtoH [sync]",6169852714,1288192,,,,,,,,,,4151404,3222659355
"Memcpy HtoD [sync]",6172940874,514624,,,,,,,,,,2078756,4039368548
"Memcpy HtoD [sync]",6173961258,2583041,,,,,,,,,,8327276,3223826489
"matrixMulKernel(matrix, matrix, matrix)",6177713515,36108613,98,19,1,21,27,1,21,0,0,,
"Memcpy DtoH [sync]",6213931056,2185088,,,,,,,,,,4151404,1899879547
"Memcpy HtoD [sync]",6219226193,856704,,,,,,,,,,2078756,2426457679
"Memcpy HtoD [sync]",6221069009,4528193,,,,,,,,,,8327276,1838984336
"matrixMulKernel(matrix, matrix, matrix)",6225958930,45604999,157,40,1,13,13,1,21,0,0,,
"Memcpy DtoH [sync]",6271824057,2203968,,,,,,,,,,4151404,1883604480
"Memcpy HtoD [sync]",6277394554,897248,,,,,,,,,,2078756,2316813188
"Memcpy HtoD [sync]",6278930650,4376768,,,,,,,,,,8327276,1902608500
"matrixMulKernel(matrix, matrix, matrix)",6283546298,33485413,33,32,1,63,16,1,21,0,0,,
"Memcpy DtoH [sync]",6317153087,2247105,,,,,,,,,,4151404,1847445490
"Memcpy HtoD [sync]",6322561408,854624,,,,,,,,,,2078756,2432363238
"Memcpy HtoD [sync]",6324324416,2532769,,,,,,,,,,8327276,3287815035
"matrixMulKernel(matrix, matrix, matrix)",6327484289,111447600,340,170,1,6,3,1,21,0,0,,
"Memcpy DtoH [sync]",6439020849,1911361,,,,,,,,,,4151404,2171962282
"Memcpy HtoD [sync]",6443122194,512736,,,,,,,,,,2078756,4054242339
"Memcpy HtoD [sync]",6444076274,2807393,,,,,,,,,,8327276,2966195327
"matrixMulKernel(matrix, matrix, matrix)",6447145779,45225478,227,9,1,9,63,1,21,0,0,,
"Memcpy DtoH [sync]",6492461945,1924865,,,,,,,,,,4151404,2156724757
"Memcpy HtoD [sync]",6496301626,772928,,,,,,,,,,2078756,2689456197
"Memcpy HtoD [sync]",6497649754,3826561,,,,,,,,,,8327276,2176177512
"matrixMulKernel(matrix, matrix, matrix)",6501687739,38477221,146,10,1,14,55,1,21,0,0,,
"Memcpy DtoH [sync]",6540314080,1925473,,,,,,,,,,4151404,2156043735
"Memcpy HtoD [sync]",6544712609,774816,,,,,,,,,,2078756,2682902779
"Memcpy HtoD [sync]",6546022305,3735105,,,,,,,,,,8327276,2229462357
"matrixMulKernel(matrix, matrix, matrix)",6549988674,37145061,62,128,1,33,4,1,21,0,0,,
"Memcpy DtoH [sync]",6587224999,1964896,,,,,,,,,,4151404,2112785613
"Memcpy HtoD [sync]",6591088808,506912,,,,,,,,,,2078756,4100822233
"Memcpy HtoD [sync]",6592051272,2766592,,,,,,,,,,8327276,3009940027
"matrixMulKernel(matrix, matrix, matrix)",6595249096,33077285,56,40,1,37,13,1,21,0,0,,
"Memcpy DtoH [sync]",6628443725,2151617,,,,,,,,,,4151404,1929434467
"Memcpy HtoD [sync]",6632856654,627360,,,,,,,,,,2078756,3313497832
"Memcpy HtoD [sync]",6633997390,3926273,,,,,,,,,,8327276,2120911103
"matrixMulKernel(matrix, matrix, matrix)",6638121455,33238469,79,14,1,26,37,1,21,0,0,,
"Memcpy DtoH [sync]",6671414644,1898336,,,,,,,,,,4151404,2186864706
"Memcpy HtoD [sync]",6675178676,679360,,,,,,,,,,2078756,3059873999
"Memcpy HtoD [sync]",6676232052,2778753,,,,,,,,,,8327276,2996767254
"matrixMulKernel(matrix, matrix, matrix)",6679278005,35543685,108,13,1,19,42,1,21,0,0,,
"Memcpy DtoH [sync]",6715077754,1870080,,,,,,,,,,4151404,2219907169
"Memcpy HtoD [sync]",6719387547,638336,,,,,,,,,,2078756,3256523210
"Memcpy HtoD [sync]",6720392283,3634496,,,,,,,,,,8327276,2291177648
"matrixMulKernel(matrix, matrix, matrix)",6724245979,32410117,102,17,1,20,31,1,21,0,0,,
"Memcpy DtoH [sync]",6756705216,1900032,,,,,,,,,,4151404,2184912675
"Memcpy HtoD [sync]",6760462785,717536,,,,,,,,,,2078756,2897075547
"Memcpy HtoD [sync]",6761633985,3070208,,,,,,,,,,8327276,2712283988
"matrixMulKernel(matrix, matrix, matrix)",6764981409,34320837,98,17,1,21,31,1,21,0,0,,
"Memcpy DtoH [sync]",6799605126,1889633,,,,,,,,,,4151404,2196936653
"Memcpy HtoD [sync]",6803941287,743776,,,,,,,,,,2078756,2794868347
"Memcpy HtoD [sync]",6805213447,3681633,,,,,,,,,,8327276,2261843046
"matrixMulKernel(matrix, matrix, matrix)",6809082792,33126693,71,170,1,29,3,1,21,0,0,,
"Memcpy DtoH [sync]",6842262573,1884224,,,,,,,,,,4151404,2203243351
"Memcpy HtoD [sync]",6845982061,686304,,,,,,,,,,2078756,3028914300
"Memcpy HtoD [sync]",6847128589,3500225,,,,,,,,,,8327276,2379068774
"matrixMulKernel(matrix, matrix, matrix)",6850935694,56288200,340,10,1,6,55,1,21,0,0,,
"Memcpy DtoH [sync]",6907277654,1336033,,,,,,,,,,4151404,3107261572
"Memcpy HtoD [sync]",6910875639,510656,,,,,,,,,,2078756,4070756047
"Memcpy HtoD [sync]",6911872887,2969792,,,,,,,,,,8327276,2803993006
"matrixMulKernel(matrix, matrix, matrix)",6914947703,79335884,227,170,1,9,3,1,21,0,0,,
"Memcpy DtoH [sync]",6994332611,1348384,,,,,,,,,,4151404,3078799511
"Memcpy HtoD [sync]",6998478180,775232,,,,,,,,,,2078756,2681463097
"Memcpy HtoD [sync]",6999741636,4171265,,,,,,,,,,8327276,1996343075
"matrixMulKernel(matrix, matrix, matrix)",7004031621,31748516,37,85,1,56,6,1,21,0,0,,
"Memcpy DtoH [sync]",7035831209,1872513,,,,,,,,,,4151404,2217022792
"Memcpy HtoD [sync]",7039583850,680160,,,,,,,,,,2078756,3056274994
"Memcpy HtoD [sync]",7040651274,3612065,,,,,,,,,,8327276,2305405910
"matrixMulKernel(matrix, matrix, matrix)",7044511851,53561159,292,32,1,7,16,1,21,0,0,,
"Memcpy DtoH [sync]",7098132210,2008033,,,,,,,,,,4151404,2067398294
"Memcpy HtoD [sync]",7102024563,690912,,,,,,,,,,2078756,3008713121
"Memcpy HtoD [sync]",7103177043,3235041,,,,,,,,,,8327276,2574086696
"matrixMulKernel(matrix, matrix, matrix)",7106722644,41610118,186,21,1,11,25,1,21,0,0,,
"Memcpy DtoH [sync]",7148385722,1860864,,,,,,,,,,4151404,2230901344
"Memcpy HtoD [sync]",7152175962,662561,,,,,,,,,,2078756,3137456022
"Memcpy HtoD [sync]",7153469339,3342304,,,,,,,,,,8327276,2491477735
"matrixMulKernel(matrix, matrix, matrix)",7157024731,33943781,51,102,1,40,5,1,21,0,0,,
"Memcpy DtoH [sync]",7191017088,1311296,,,,,,,,,,4151404,3165878642
"Memcpy HtoD [sync]",7194520769,508704,,,,,,,,,,2078756,4086376360
"Memcpy HtoD [sync]",7195498017,3166848,,,,,,,,,,8327276,2629515530
"matrixMulKernel(matrix, matrix, matrix)",7198760897,96411567,680,17,1,3,30,1,21,0,0,,
"Memcpy DtoH [sync]",7295230992,1798176,,,,,,,,,,4151404,2308675012
"Memcpy HtoD [sync]",7298925168,693536,,,,,,,,,,2078756,2997329626
"Memcpy HtoD [sync]",7300082160,3695873,,,,,,,,,,8327276,2253128286
"matrixMulKernel(matrix, matrix, matrix)",7303945841,34332485,66,19,1,31,27,1,21,0,0,,
"Memcpy DtoH [sync]",7338326038,1953120,,,,,,,,,,4151404,2125524289
"Memcpy HtoD [sync]",7342438902,736737,,,,,,,,,,2078756,2821571334
"Memcpy HtoD [sync]",7343667031,4097056,,,,,,,,,,8327276,2032502362
"matrixMulKernel(matrix, matrix, matrix)",7348057591,263536871,2039,21,1,1,25,1,21,0,0,,
"Memcpy DtoH [sync]",7611650814,1346176,,,,,,,,,,4151404,3083849362
"Memcpy HtoD [sync]",7615243743,510944,,,,,,,,,,2078756,4068461514
"Memcpy HtoD [sync]",7616215103,3201440,,,,,,,,,,8327276,2601103253
"matrixMulKernel(matrix, matrix, matrix)",7619661791,35117830,47,73,1,44,7,1,21,0,0,,
"Memcpy DtoH [sync]",7654955749,1926240,,,,,,,,,,4151404,2155185231
"Memcpy HtoD [sync]",7658749285,688480,,,,,,,,,,2078756,3019341157
"Memcpy HtoD [sync]",7659892389,3534689,,,,,,,,,,8327276,2355872327
"matrixMulKernel(matrix, matrix, matrix)",7663655078,25704356,64,16,1,32,32,1,21,0,0,,
"Memcpy DtoH [sync]",7689454090,1966816,,,,,,,,,,4151404,2110723117
"Memcpy HtoD [sync]",7693341802,687392,,,,,,,,,,2078756,3024120152
"Memcpy HtoD [sync]",7694532234,3265665,,,,,,,,,,8327276,2549948019
"matrixMulKernel(matrix, matrix, matrix)",7698247051,33363333,102,23,1,20,23,1,21,0,0,,
"Memcpy DtoH [sync]",7731661424,2120928,,,,,,,,,,4151404,1957352630
"Memcpy HtoD [sync]",7735878896,728865,,,,,,,,,,2078756,2852045303
"Memcpy HtoD [sync]",7737131793,3734528,,,,,,,,,,8327276,2229806818
"matrixMulKernel(matrix, matrix, matrix)",7741065393,43422503,157,128,1,13,4,1,21,0,0,,
"Memcpy DtoH [sync]",7784531288,1308992,,,,,,,,,,4151404,3171451009
"Memcpy HtoD [sync]",7788148280,522336,,,,,,,,,,2078756,3979729522
"Memcpy HtoD [sync]",7789704440,4048417,,,,,,,,,,8327276,2056921507
"matrixMulKernel(matrix, matrix, matrix)",7794001145,45307399,227,9,1,9,62,1,21,0,0,,
"Memcpy DtoH [sync]",7839358784,1324768,,,,,,,,,,4151404,3133683784
"Memcpy HtoD [sync]",7842894816,508160,,,,,,,,,,2078756,4090750944
"Memcpy HtoD [sync]",7843887936,2656705,,,,,,,,,,8327276,3134437583
"matrixMulKernel(matrix, matrix, matrix)",7846889601,34716069,114,13,1,18,42,1,21,0,0,,
"Memcpy DtoH [sync]",7881776518,1904192,,,,,,,,,,4151404,2180139397
"Memcpy HtoD [sync]",7885531975,660896,,,,,,,,,,2078756,3145360238
"Memcpy HtoD [sync]",7886628743,3665632,,,,,,,,,,8327276,2271716309
"matrixMulKernel(matrix, matrix, matrix)",7890520775,33374405,93,73,1,22,7,1,21,0,0,,
"Memcpy DtoH [sync]",7923945900,1328128,,,,,,,,,,4151404,3125755951
"Memcpy HtoD [sync]",7927083149,508064,,,,,,,,,,2078756,4091523902
"Memcpy HtoD [sync]",7928078221,2959936,,,,,,,,,,8327276,2813329747
"matrixMulKernel(matrix, matrix, matrix)",7931191181,33009541,89,19,1,23,27,1,21,0,0,,
"Memcpy DtoH [sync]",7964254706,1627296,,,,,,,,,,4151404,2551105637
"Memcpy HtoD [sync]",7967749491,679904,,,,,,,,,,2078756,3057425754
"Memcpy HtoD [sync]",7968948147,3818784,,,,,,,,,,8327276,2180609324
"matrixMulKernel(matrix, matrix, matrix)",7972809491,44700263,89,255,1,23,2,1,21,0,0,,
"Memcpy DtoH [sync]",8017564442,1780864,,,,,,,,,,4151404,2331117929
"Memcpy HtoD [sync]",8021761531,637920,,,,,,,,,,2078756,3258646852
"Memcpy HtoD [sync]",8022751067,3644256,,,,,,,,,,8327276,2285041446
"matrixMulKernel(matrix, matrix, matrix)",8026608955,36032710,37,509,1,56,1,1,21,0,0,,
"Memcpy DtoH [sync]",8062690753,1767840,,,,,,,,,,4151404,2348291700
"Memcpy HtoD [sync]",8066384449,504992,,,,,,,,,,2078756,4116413725
"Memcpy HtoD [sync]",8067314305,2658721,,,,,,,,,,8327276,3132060866
"matrixMulKernel(matrix, matrix, matrix)",8070414498,32768901,68,47,1,30,11,1,21,0,0,,
"Memcpy DtoH [sync]",8103238439,1806752,,,,,,,,,,4151404,2297716565
"Memcpy HtoD [sync]",8107470055,652000,,,,,,,,,,2078756,3188276073
"Memcpy HtoD [sync]",8108491527,3748097,,,,,,,,,,8327276,2221734389
"matrixMulKernel(matrix, matrix, matrix)",8112458472,33515493,89,12,1,23,43,1,21,0,0,,
"Memcpy DtoH [sync]",8146024557,1922496,,,,,,,,,,4151404,2159382386
"Memcpy HtoD [sync]",8149787469,686625,,,,,,,,,,2078756,3027498270
"Memcpy HtoD [sync]",8150853806,2697088,,,,,,,,,,8327276,3087506228
"matrixMulKernel(matrix, matrix, matrix)",8153995566,35667589,136,30,1,15,17,1,21,0,0,,
"Memcpy DtoH [sync]",8189922835,2300769,,,,,,,,,,4151404,1804354978
"Memcpy HtoD [sync]",8194125524,793440,,,,,,,,,,2078756,2619928412
"Memcpy HtoD [sync]",8195543700,3807777,,,,,,,,,,8327276,2186912731
"matrixMulKernel(matrix, matrix, matrix)",8199510325,34106629,66,23,1,31,23,1,21,0,0,,
"Memcpy DtoH [sync]",8233668186,1930848,,,,,,,,,,4151404,2150041846
"Memcpy HtoD [sync]",8237234906,506176,,,,,,,,,,2078756,4106784991
"Memcpy HtoD [sync]",8238195931,2682624,,,,,,,,,,8327276,3104153246
"matrixMulKernel(matrix, matrix, matrix)",8241274459,36569157,146,11,1,14,48,1,21,0,0,,
"Memcpy DtoH [sync]",8277894912,1439393,,,,,,,,,,4151404,2884135187
"Memcpy HtoD [sync]",8281557121,684032,,,,,,,,,,2078756,3038974784
"Memcpy HtoD [sync]",8282687073,3685057,,,,,,,,,,8327276,2259741436
"matrixMulKernel(matrix, matrix, matrix)",8286720834,27321444,64,19,1,32,28,1,21,0,0,,
"Memcpy DtoH [sync]",8314094022,1847392,,,,,,,,,,4151404,2247170064
"Memcpy HtoD [sync]",8317724134,696032,,,,,,,,,,2078756,2986581076
"Memcpy HtoD [sync]",8318877926,3728737,,,,,,,,,,8327276,2233269871
"matrixMulKernel(matrix, matrix, matrix)",8322815623,41006118,41,255,1,50,2,1,21,0,0,,
"Memcpy DtoH [sync]",8363874029,1871744,,,,,,,,,,4151404,2217933649
"Memcpy HtoD [sync]",8367985806,584672,,,,,,,,,,2078756,3555422527
"Memcpy HtoD [sync]",8369053902,3815232,,,,,,,,,,8327276,2182639482
"matrixMulKernel(matrix, matrix, matrix)",8372988014,34303525,38,40,1,55,13,1,21,0,0,,
"Memcpy DtoH [sync]",8407343571,1969953,,,,,,,,,,4151404,2107361952
"Memcpy HtoD [sync]",8411094484,522848,,,,,,,,,,2078756,3975832364
"Memcpy HtoD [sync]",8412075796,2761825,,,,,,,,,,8327276,3015135281
"matrixMulKernel(matrix, matrix, matrix)",8415264821,28011940,32,40,1,64,13,1,21,0,0,,
"Memcpy DtoH [sync]",8443341881,1342528,,,,,,,,,,4151404,3092228988
"Memcpy HtoD [sync]",8446907385,504736,,,,,,,,,,2078756,4118501553
"Memcpy HtoD [sync]",8447867865,3393473,,,,,,,,,,8327276,2453909608
"matrixMulKernel(matrix, matrix, matrix)",8451593018,33644037,53,23,1,39,23,1,21,0,0,,
"Memcpy DtoH [sync]",8485290399,1908064,,,,,,,,,,4151404,2175715279
"Memcpy HtoD [sync]",8489110207,676961,,,,,,,,,,2078756,3070717515
"Memcpy HtoD [sync]",8490226272,3656000,,,,,,,,,,8327276,2277701312
"matrixMulKernel(matrix, matrix, matrix)",8494099136,37019270,136,64,1,15,8,1,21,0,0,,
"Memcpy DtoH [sync]",8531162342,1310336,,,,,,,,,,4151404,3168198080
"Memcpy HtoD [sync]",8534771302,515648,,,,,,,,,,2078756,4031346965
"Memcpy HtoD [sync]",8536970823,3878752,,,,,,,,,,8327276,2146895702
"matrixMulKernel(matrix, matrix, matrix)",8540991655,33109029,98,85,1,21,6,1,21,0,0,,
"Memcpy DtoH [sync]",8574148748,1894592,,,,,,,,,,4151404,2191186281
"Memcpy HtoD [sync]",8577867437,680000,,,,,,,,,,2078756,3056994117
"Memcpy HtoD [sync]",8579003725,3559328,,,,,,,,,,8327276,2339564097
"matrixMulKernel(matrix, matrix, matrix)",8582796141,44819207,255,11,1,8,50,1,21,0,0,,
"Memcpy DtoH [sync]",8627662612,1980960,,,,,,,,,,4151404,2095652612
"Memcpy HtoD [sync]",8631808789,716064,,,,,,,,,,2078756,2903031013
"Memcpy HtoD [sync]",8633018453,4082016,,,,,,,,,,8327276,2039991024
"matrixMulKernel(matrix, matrix, matrix)",8637290773,31051557,128,17,1,16,30,1,21,0,0,,
"Memcpy DtoH [sync]",8668455546,1800640,,,,,,,,,,4151404,2305515816
"Memcpy HtoD [sync]",8672241882,692225,,,,,,,,,,2078756,3003006247
"Memcpy HtoD [sync]",8673392859,3669248,,,,,,,,,,8327276,2269477560
"matrixMulKernel(matrix, matrix, matrix)",8677276475,33054981,73,17,1,28,30,1,21,0,0,,
"Memcpy DtoH [sync]",8710380704,1914176,,,,,,,,,,4151404,2168768180
"Memcpy HtoD [sync]",8714196673,510720,,,,,,,,,,2078756,4070245927
"Memcpy HtoD [sync]",8715148385,2781312,,,,,,,,,,8327276,2994010021
"matrixMulKernel(matrix, matrix, matrix)",8718320481,33068869,56,57,1,37,9,1,21,0,0,,
"Memcpy DtoH [sync]",8751442502,2142848,,,,,,,,,,4151404,1937330132
"Memcpy HtoD [sync]",8755665511,627872,,,,,,,,,,2078756,3310795830
"Memcpy HtoD [sync]",8756658407,3606944,,,,,,,,,,8327276,2308679036
"matrixMulKernel(matrix, matrix, matrix)",8760516039,39176998,136,102,1,15,5,1,21,0,0,,
"Memcpy DtoH [sync]",8799741069,1357536,,,,,,,,,,4151404,3058043396
"Memcpy HtoD [sync]",8803374862,530208,,,,,,,,,,2078756,3920642464
"Memcpy HtoD [sync]",8804437070,3563424,,,,,,,,,,8327276,2336874870
"matrixMulKernel(matrix, matrix, matrix)",8808261135,483594183,2039,15,1,1,34,1,21,0,0,,
"Memcpy DtoH [sync]",9291908438,1327648,,,,,,,,,,4151404,3126886042
"Memcpy HtoD [sync]",9295962006,526272,,,,,,,,,,2078756,3949965037
"Memcpy HtoD [sync]",9297047511,4317920,,,,,,,,,,8327276,1928538740
"matrixMulKernel(matrix, matrix, matrix)",9301688887,41607654,255,34,1,8,15,1,21,0,0,,
"Memcpy DtoH [sync]",9343354973,1968033,,,,,,,,,,4151404,2109417880
"Memcpy HtoD [sync]",9347197694,507232,,,,,,,,,,2078756,4098235127
"Memcpy HtoD [sync]",9348154238,2679648,,,,,,,,,,8327276,3107600699
"matrixMulKernel(matrix, matrix, matrix)",9351267583,33553252,102,11,1,20,49,1,21,0,0,,
"Memcpy DtoH [sync]",9384881603,1889281,,,,,,,,,,4151404,2197345974
"Memcpy HtoD [sync]",9389024452,568672,,,,,,,,,,2078756,3655456924
"Memcpy HtoD [sync]",9390068356,3805025,,,,,,,,,,8327276,2188494425
"matrixMulKernel(matrix, matrix, matrix)",9394012197,39059334,157,15,1,13,35,1,21,0,0,,
"Memcpy DtoH [sync]",9433123691,1751104,,,,,,,,,,4151404,2370735261
"Memcpy HtoD [sync]",9436876075,511168,,,,,,,,,,2078756,4066678665
"Memcpy HtoD [sync]",9437847819,2691585,,,,,,,,,,8327276,3093818697
"matrixMulKernel(matrix, matrix, matrix)",9440956684,36241189,146,13,1,14,41,1,21,0,0,,
"Memcpy DtoH [sync]",9477246033,1629792,,,,,,,,,,4151404,2547198660
"Memcpy HtoD [sync]",9480834834,676160,,,,,,,,,,2078756,3074355182
"Memcpy HtoD [sync]",9481949458,3701664,,,,,,,,,,8327276,2249603421
"matrixMulKernel(matrix, matrix, matrix)",9486089042,289153291,2039,9,1,1,60,1,21,0,0,,
"Memcpy DtoH [sync]",9775565821,1923904,,,,,,,,,,4151404,2157802052
"Memcpy HtoD [sync]",9779579774,729824,,,,,,,,,,2078756,2848297671
"Memcpy HtoD [sync]",9780815614,3972032,,,,,,,,,,8327276,2096477571
"matrixMulKernel(matrix, matrix, matrix)",9785080510,31424421,37,47,1,56,11,1,21,0,0,,
"Memcpy DtoH [sync]",9816593315,1937792,,,,,,,,,,4151404,2142337258
"Memcpy HtoD [sync]",9820827652,696672,,,,,,,,,,2078756,2983837444
"Memcpy HtoD [sync]",9821984772,3828448,,,,,,,,,,8327276,2175104898
"matrixMulKernel(matrix, matrix, matrix)",9826021893,35188229,108,10,1,19,53,1,21,0,0,,
"Memcpy DtoH [sync]",9861249706,1320064,,,,,,,,,,4151404,3144850552
"Memcpy HtoD [sync]",9864730762,765408,,,,,,,,,,2078756,2715879635
"Memcpy HtoD [sync]",9865980202,4146113,,,,,,,,,,8327276,2008453701
"matrixMulKernel(matrix, matrix, matrix)",9870234923,26147940,64,32,1,32,16,1,21,0,0,,
"Memcpy DtoH [sync]",9896430287,1870976,,,,,,,,,,4151404,2218844068
"Memcpy HtoD [sync]",9900478063,519265,,,,,,,,,,2078756,4003266155
"Memcpy HtoD [sync]",9901543120,4045472,,,,,,,,,,8327276,2058418894
